583.98,1998
580,2001.67
580,2003.57
571.85,2004.07
571.33,1998.45
569.56,1997.42
577.27,2000.54
581.26,1998.59
584.72,1991.74
583.59,1992.6
583.82,1986.82
585.88,1980.46
585,1972.73
576.11,1958.36
577.86,1958.87
576.18,1947.41
567.31,1935.6
564.52,1935.73
569.99,1933.43
563.56,1910.35
568,1923.03
561.78,1917.29
570.05,1936.34
569.04,1926.62
570.4,1929.8
580.6,1965.14
586.55,1973.21
588.75,1980.03
588.07,1978.25
590.4,1984.6
596.45,1988.07
593.23,1985.32
590.72,1975.65
591.75,1976.93
593,1961.54
579.53,1979.75
588,1976.35
585.74,1977.36
582.6,1969.86
571.91,1965.76
565.91,1966.67
571.58,1965.1
577.66,1976.39
583.76,1984.22
583.35,1975.88
583.35,1973.06
578.32,1962.29
578.66,1960.79
577.18,1956.56
581,1959.89
565.26,1949.27
565.19,1961.97
555.15,1962.92
556.85,1960.45
554.24,1957.5
544.86,1942.73
544.2,1937.15
549.26,1934.84
552.26,1930.8
557.3,1943.35
558,1949.37
560.51,1950.34
557.15,1948.97
558.06,1942.41
546.4,1928.52
541.5,1923.06
550.99,1923.07
560.7,1923.87
560.8,1920.33
563.35,1910.6
564.57,1911.77
556,1902.01
547.26,1893.32
541.13,1888.19
532.9,1873.34
529.74,1884.88
519.7,1876.66
521.39,1871.19
525.7,1888.16
533,1897.13
530.89,1896.75
523.51,1880.03
510.75,1875.27
508.46,1877.39
515.79,1868.53
525.23,1883.69
524.82,1879.45
533.76,1885.3
527.11,1884.39
527.6,1877.1
516.9,1870.78
517.18,1865
522.51,1877.72
530.07,1881.97
533.79,1879.32
528.64,1872.57
536.1,1865.79
548.81,1861.73
543,1846.01
536.82,1831.45
538.25,1818.18
532.55,1830.65
565,1872.28
559.62,1852.64
542.6,1845.48
540.74,1863.92
574.65,1890.25
569.85,1891.43
282.43,1886.61
559.57,1873.96
564.63,1859.16
558.94,1850.07
564.86,1852.11
580.42,1867.09
582.42,1859.48
591.5,1867.67
602.55,1874.53
599.38,1860.09
605.29,1872.25
596.74,1858.92
589.04,1842.81
590.4,1845.07
603.37,1869.06
597.6,1866.15
606.28,1878.26
607.24,1877.86
612.79,1878.52
610.53,1874.18
606.92,1874.05
606.89,1849.23
602.77,1857.68
609.56,1855.12
608.59,1844.9
611.39,1845.79
607.36,1847.66
602.08,1836.78
603.3,1841.07
600.97,1829.24
602.05,1838.9
600.1,1839.03
597.21,1828.46
589.78,1814.82
593.91,1820.12
589.49,1800.45
585.31,1796.2
583.23,1776.01
574.99,1752.99
571.12,1753.38
568.43,1743.82
589.01,1782.68
585.09,1790.88
571.93,1777.17
559,1790.15
554.6,1783
562.49,1791.03
574.93,1826.96
579.42,1842.29
582.72,1844.71
579.88,1841.05
577.85,1844.23
573.98,1847.99
575.92,1840.52
568.41,1821.36
562.67,1841.26
568.97,1840.06
571.15,1839
572.43,1837.9
561.94,1828.71
555.95,1832.31
556.94,1833.21
557.17,1845.86
555.56,1842.61
559.61,1841.47
559.44,1842.97
556.45,1834.96
556.93,1828.02
553.37,1822.92
544.1,1810.39
540.18,1809
535.46,1781.46
536.51,1786.47
530.97,1777.48
537.07,1777.98
539.25,1781.71
543.16,1802.76
537.29,1807.6
534.51,1806.21
534.36,1788.36
528.07,1792.82
525.16,1793.15
524.95,1800.1
531.22,1806.55
530.55,1808.69
530.48,1803.48
523.78,1802.87
518.06,1806.33
516.19,1797.21
512.99,1783.52
514.46,1789.59
515.34,1790.79
517.36,1798.82
516.92,1790.66
516.44,1782.75
502.87,1764.37
503.35,1769.51
504.25,1769.96
503.87,1748.37
510.79,1770.74
512.29,1765
509.66,1765.67
515.23,1763.4
515.38,1758.7
513.95,1763.24
518.2,1772.27
509.04,1762.93
507.09,1759.42
513.9,1756.01
515.42,1747.48
500,1752.27
502,1746.48
505.22,1745.2
487.8,1736.72
446.05,1720.17
442.49,1700.49
437.44,1709.17
432.9,1699.86
432.58,1691.09
431.49,1660.88
427.71,1656.99
432.23,1676.22
433.29,1687.15
437.06,1678.79
443.56,1692.35
440.92,1691.9
439.68,1682.41
434.11,1687.26
436.97,1695.52
438.71,1694.05
442.83,1698.02
442.81,1702.6
447.63,1711.44
448.75,1722.44
452.54,1727.34
442.73,1705.74
443.26,1697.73
447.65,1691.7
446.8,1685.04
448.25,1689.21
443.83,1681.04
444.56,1675.11
441.42,1656.85
440.78,1657.44
436.31,1653.28
429.74,1640.72
426.75,1635.95
427.45,1638.89
424.11,1633.5
424.7,1630.25
429.38,1652.54
434.56,1664.29
438.48,1659.92
435.91,1645.03
434.89,1650.66
433.74,1646.81
428.43,1655.25
430.21,1661.22
431.79,1679.61
438.75,1693.88
442.97,1690.65
443.01,1688.37
444.83,1696.1
447.3,1693.35
447.07,1695.3
451.89,1705.79
452.24,1708.01
451.27,1706.1
447.05,1689.42
446.05,1687.76
442.29,1687.92
442.01,1690.32
443.05,1687.31
446.49,1685.21
453.18,1696.06
454.89,1696.63
450.55,1694.41
442.86,1686.15
459.04,1681.05
460.04,1677.91
463.1,1682.7
461.69,1679.59
459.54,1675.26
456.04,1657.41
451.27,1651.56
455.04,1642.89
449.16,1634.2
444.56,1618.65
439.51,1611.48
444.65,1614.29
442.78,1609.78
437.01,1611.12
438.96,1606.44
436.44,1592.27
438.19,1577.52
435.5,1588.77
443.73,1588.62
446.55,1624.62
450.23,1651.83
443.88,1639.77
439.18,1630.64
439.61,1635.52
434.06,1612.15
442.29,1629.94
441.54,1638.64
440.61,1644.67
434.77,1625.27
431.72,1609.29
430.82,1629.05
433.49,1640.73
431.34,1631.71
433.63,1652.13
434.53,1649.14
437.42,1656.57
441.31,1652.63
437.19,1646.67
438.06,1651.62
450.83,1669.39
453.56,1666.2
452.05,1665.71
454.56,1652.45
459.04,1658.07
447.3,1649.13
438.31,1633.75
439.01,1632.1
437.22,1626.69
434.98,1632.69
428.07,1625.95
431.07,1617.55
423.71,1614.4
418.06,1597.6
409.64,1582.77
411.22,1597.55
409.09,1593.58
401.22,1582.34
403.4,1585.16
407.72,1578.93
403.65,1578.78
400.1,1562.5
399.9,1555.25
384.2,1541.61
392.28,1552.03
392.98,1574.57
392.9,1552.36
392.58,1588.84
395.6,1593.3
396.04,1587.73
391.07,1568.61
387.36,1563.11
388.99,1553.26
392.64,1559.98
401.72,1553.69
406.32,1570.25
401.87,1562.17
397.11,1569.18
401.59,1562.86
402.94,1563.75
406.34,1551.69
405.8,1556.89
406.96,1545.9
405.24,1558.71
408.01,1548.34
405.21,1552.1
402.1,1560.7
408.84,1563.21
413.08,1554.52
413.54,1552.48
414.94,1556.22
415.43,1551.15
416.83,1544.26
416.61,1541.46
420.09,1539.79
414.05,1525.2
402.25,1518.2
398.5,1514.68
400.15,1515.99
397,1496.94
397.1,1487.85
400.75,1515.6
399.23,1502.42
398.6,1511.95
402.25,1530.94
397.6,1519.79
393.31,1521.38
389.48,1520.33
389.67,1519.43
390.48,1517.01
388.81,1517.93
389.67,1509.39
384.47,1512.12
379.16,1511.29
380.18,1495.71
383.46,1513.17
378.7,1498.11
374.88,1501.96
376.49,1507.84
373,1500.18
375.5,1502.96
375.01,1494.82
370.25,1494.81
367.63,1492.56
351.98,1485.98
354.82,1480.95
358.5,1472.63
360.84,1472.33
359.31,1470.67
368.13,1472.05
370.63,1472.12
371.04,1461.02
365.77,1457.15
367.4,1461.89
367.36,1466.47
364.31,1459.37
362.1,1462.42
359.35,1426.19
349.65,1402.43
350.49,1418.1
353.22,1419.83
353.68,1426.66
356.9,1430.15
356.63,1443.67
361.27,1435.81
359.99,1446.79
357.94,1430.47
352.4,1413.54
349.24,1419.45
357.6,1428.48
349.27,1427.84
344.66,1418.55
342.35,1418.07
347.15,1413.95
343.45,1409.43
345.73,1407.05
347.15,1409.46
350.77,1416.34
345.31,1415.95
343.55,1409.96
333.67,1398.77
329.75,1406.29
332.89,1409.15
334.65,1391.03
334.16,1387.79
334.42,1386.82
327.52,1359.88
322.67,1353.36
324.68,1355.41
330,1374.64
331.17,1380.03
331.54,1379.86
327,1377.55
334.76,1394.53
337.16,1428.27
342.4,1417.26
341.91,1414.02
347.05,1427.59
339.41,1412.2
339.59,1410.99
337.91,1412.97
339.66,1409.74
343.06,1413.2
335.67,1433.74
340.16,1433.21
352.44,1457.34
377.39,1460.94
371.6,1454.22
369.69,1440.31
370.6,1428.75
375.55,1432.84
376.07,1432.82
370.56,1441.48
379.46,1455.9
380.12,1460.93
384.97,1461.4
380.99,1451.08
377.48,1446.05
382.22,1444.99
379.15,1440.9
376.7,1447.13
379.6,1433.36
374.55,1441.6
376.15,1456.94
365.13,1459.76
365.74,1460.34
361.87,1461.05
358.39,1459.5
353.54,1461.19
353.7,1465.42
354.45,1460.07
346.2,1436.56
344.36,1433.56
348.63,1429.13
354.53,1437.92
349.65,1432.12
342.64,1403.74
339.66,1404.94
341.93,1406.54
341.66,1400.07
341.78,1410.08
338.35,1409.32
332.17,1410.44
331.16,1411.13
337.46,1401.99
336.8,1413.49
333.36,1413.09
336.22,1418.13
337.41,1417.85
336.72,1415.84
333.42,1405.57
334.8,1403.89
329.3,1404.36
323.39,1405.87
318.98,1402.58
321.93,1402.26
319.21,1401.23
320.57,1394.46
319.49,1391.04
319.68,1365.45
312.44,1375.13
318.33,1379.32
313.82,1385.27
317.71,1385.94
309.14,1360.05
307.19,1338.17
303.86,1338.35
307.19,1350.52
299.94,1362.34
304.08,1376.51
292.78,1373.01
288.2,1363.58
288.93,1353.68
287.9,1356.5
285.79,1334.81
283.28,1341.29
287.86,1341.4
294.8,1352.96
292.18,1354.66
295.93,1367.09
294.09,1373.72
289.71,1365.75
290.62,1362.33
287.19,1330.12
282.67,1331.52
283.57,1320.71
281.1,1314.09
283.38,1334.9
283.72,1325.92
289.63,1355.43
289.62,1358.04
286.51,1344.83
281.03,1342.42
279.89,1329.19
280.37,1314.88
280.58,1324.02
284.6,1309.4
291.81,1325.72
287.64,1314.99
293.51,1316.15
287.95,1285.61
287.44,1277.82
284.82,1278.29
285.61,1309.87
294.07,1313.09
293.79,1331.25
297.61,1318.9
300.2,1320.81
304.28,1318.72
300.52,1316.02
306.41,1316.09
299.96,1295.73
312.24,1305.05
316.6,1324.82
308.67,1330.78
302.37,1338.36
300.09,1351.93
304.87,1358.11
306.17,1354.58
303.11,1363.2
302.46,1369.16
297.2,1368.79
302.66,1391.51
304.51,1402.32
300.3,1405.5
301.59,1397.86
306.19,1403.26
307.2,1400.19
305.15,1390.64
301.7,1372.11
298.82,1366.97
296.15,1378.53
301.82,1376.96
302.54,1385.08
303.72,1390.78
303.98,1369.57
311.19,1370.27
323.45,1387.61
320.85,1368.77
316.67,1358.98
316.44,1382.18
313.93,1397.45
315.8,1398.79
318.91,1413.09
322.38,1418.98
320.06,1408.47
325.55,1403.31
326.39,1405.39
325.69,1412.52
323.19,1416.55
322.18,1397.11
322.98,1392.78
318.93,1402.89
316.99,1405.52
315.14,1409.59
311.25,1404.17
310.14,1402.55
307.99,1394.17
307.19,1395.95
304.07,1371.92
299.7,1370.78
303.67,1365.97
304.71,1352.65
304.22,1343.39
303.72,1363.63
309.9,1369.59
310.69,1374.09
310.82,1365.9
308.99,1372.2
304.7,1367.56
302.99,1365.2
303.37,1363.46
303.2,1357.53
305.67,1362.11
301.63,1361.22
302.18,1358.06
301.11,1342.61
306.16,1350.52
305.46,1351.3
304.94,1343.06
303.64,1351.21
305.7,1349.97
304.02,1347.04
303.27,1344.33
297.21,1344.32
295.03,1326.21
292.14,1324.24
292.18,1312.45
291.21,1313.53
288.74,1316.16
285.1,1318.25
285.7,1326.28
288.47,1314.4
292.87,1315.96
292.71,1315.29
294.97,1314.49
320.17,1308.07
313,1293.65
315.67,1290.22
312.82,1294.82
315.29,1292.48
311.44,1292.02
314.56,1280.77
322.93,1277.83
329.25,1280.93
330.73,1277.3
332.18,1277.03
326.14,1258.86
320.69,1262.82
320.42,1249.75
321.05,1265.38
315.71,1265.02
315.68,1254
313.66,1243.72
314.69,1241.25
313.69,1205.72
313.69,1219.74
311.85,1216.09
310.95,1212.12
310.61,1225.73
314.07,1236.83
310.63,1255.05
308.69,1234.48
310.21,1260.87
310.53,1258.14
311.18,1257.19
313.51,1244.33
308.22,1246.03
299.7,1246.91
298.68,1196.72
293.65,1192.56
289.4,1158.67
282.31,1161.41
287.39,1187.48
289.71,1192.98
293.59,1215.62
300.7,1216.19
304.72,1236.56
305.73,1257.81
306.09,1251.7
303.7,1263.85
300.35,1240.12
302.66,1229.59
301.83,1275.18
304.2,1261.12
296.36,1253.21
296.45,1260.82
293.21,1238.25
292.16,1219.62
289.76,1251
297.25,1284.96
296.96,1284.39
298.91,1243.97
294.48,1229.17
296.25,1254.19
293.07,1238.72
294.46,1215.39
290.66,1209.92
293.38,1223.46
289.8,1200.75
291.57,1224.47
299.44,1205.65
274.74,1206.96
273.79,1196.19
266.46,1194.6
262.33,1158.15
258.16,1165.03
253.5,1144.11
247.93,1124.03
244.77,1097.42
254.67,1131.21
259.84,1159.93
267.75,1151.74
270.48,1175.39
268.83,1163.32
263.36,1136.91
258.02,1128.82
262.86,1164.55
273.57,1203.63
274.42,1204.5
269.9,1214.99
272.13,1209.21
267.48,1189.44
266.03,1173.32
265.73,1162.59
258.72,1153.5
265.43,1185.37
266.63,1197.98
264.96,1165.85
255.14,1173.97
261.97,1203.9
270.1,1219.12
272.1,1213
268.83,1209.76
267.01,1177.91
259.74,1158.85
264.92,1176.69
259.41,1162.16
251.5,1124.36
251.75,1123.55
249.42,1140.47
261.47,1189.62
269.74,1192.89
275.94,1204.22
276.44,1178.86
284.47,1172.87
276.63,1121.3
280.41,1171.77
280.22,1120.23
281.21,1198.48
290.98,1200.28
296.95,1260.23
296.74,1254.25
302.7,1286.56
305.3,1292.59
301.81,1300.12
302.29,1304.84
308.28,1331.91
308.72,1337.39
306.37,1344.32
302.39,1343.8
296.72,1325.65
300.79,1328.66
297.77,1307.07
295.95,1315.94
298.45,1308.87
269.29,1317.74
268.23,1314.45
263.82,1319.61
263.83,1343.31
266.21,1352.39
270.23,1339.62
266.48,1337.56
262.39,1339.59
253.12,1320.64
250.74,1307.64
248.02,1296.85
241.77,1280.21
236.8,1268.44
240.1,1283.04
240.82,1286.6
245.48,1295.48
243.35,1278.4
242.26,1271.5
252.84,1268.58
251.15,1265.53
252.26,1287.87
253.82,1272.22
254.74,1271.31
256.78,1288.6
259.74,1279.63
258.01,1284.63
261.18,1286.31
262.66,1300.26
260.74,1312.94
263.52,1314.55
263.76,1345.2
262.24,1331.1
258.98,1325.69
258.59,1320.64
258.41,1316.36
259.92,1317.7
258.04,1333.07
265.63,1342
266.1,1342.4
264.51,1328.54
257.46,1326.1
262.89,1334.77
267.04,1348.69
267.35,1339.39
269.8,1354.51
269.73,1348.34
267.23,1340.2
268.81,1340.24
266.66,1344.16
267.32,1355.9
268.3,1359.76
272.58,1365.21
269.73,1360.14
268.76,1353.86
268.73,1348.43
263,1336.75
262.36,1337.14
263.48,1333.23
262.69,1319.12
264.71,1305.99
262.95,1313.35
272.37,1314.54
287.31,1311.13
287.47,1314.03
287.21,1321.96
287.81,1329.01
292.15,1336.16
287.58,1334.82
285.8,1335.94
290.25,1332.03
296.2,1333.56
294.09,1329.48
291.21,1327.44
291.9,1321.89
287.71,1309.37
290.74,1315.45
293.15,1311.8
292.42,1300.61
287.31,1292.19
288.35,1298.29
284.82,1281.65
282.04,1276.71
281.96,1261.61
283.72,1279.46
278.47,1288.46
286.11,1301.19
288.82,1293.43
292.43,1315.72
295.2,1319.92
296.17,1311.05
299.97,1322.72
303.86,1330.73
302.89,1312.37
299.6,1305.47
308.58,1328.64
304.7,1321.61
305.62,1307.34
305.39,1307.09
304.86,1315.44
309.7,1338.91
312.69,1340.38
310.31,1334.37
312.5,1329.51
313.35,1330.43
311.36,1328.73
306.59,1318.66
306.64,1318.13
308.13,1322.48
307.16,1318.76
304.78,1311.85
304.77,1307.01
304.44,1302.77
305.19,1305.91
301.94,1289.14
301.5,1276.5
309.23,1299.63
308.64,1297.51
309.85,1291.97
303.8,1288.17
303.48,1283.29
319.47,1283.63
315.79,1280.85
320.74,1294.52
312.72,1293.22
308.39,1282.9
308.18,1285.78
309.37,1275.65
308.55,1272.58
307.09,1270.84
307.65,1274.41
305.03,1276.29
299.73,1268.78
302.51,1272.95
297.94,1257.62
298.07,1256.76
298.7,1259.44
300.7,1258.78
300.72,1259.1
301.07,1254.66
302.37,1257.53
301.7,1254.94
298.99,1249.43
297.03,1245.76
295.2,1243.63
296.13,1236.34
296.8,1241.58
298.25,1241.84
298.26,1242.52
296.27,1233.85
296.64,1230.14
295.69,1225.02
295.34,1227.25
289.99,1223.87
284.44,1219.93
284.05,1206.81
281.22,1186.6
286.87,1182.96
294.29,1189.08
294.93,1194.16
293.36,1183.7
293.21,1192.51
293.44,1198.07
298.2,1196.12
294.21,1183.75
292.21,1178.33
296.08,1194.79
301.24,1200.44
306.69,1209.07
309.54,1213.04
310.73,1213.14
314.68,1223.59
311.7,1223.24
311.28,1221.2
312.01,1198.34
308.44,1193.79
309.03,1187.86
307.56,1185.71
308.23,1183.87
309.71,1184.47
307.58,1183.84
306.24,1184.88
307.49,1184.74
305.65,1180.52
305.45,1179.82
303.77,1166.74
304.12,1178.64
299.97,1176.83
299.34,1177.47
271.82,1177.82
273.23,1171.32
269.79,1164.28
268.97,1165.32
266.12,1158.36
267.84,1161.57
269.36,1159.81
263.93,1140.68
262.21,1144.96
264.74,1143.49
264.32,1145.97
263.66,1146.75
266.47,1142.31
264.16,1148.64
260.61,1131.69
257.05,1131.1
256.17,1139.49
254.59,1142.82
246,1126.57
241.63,1126.39
239.74,1123.89
239.74,1119.43
240.76,1121.16
240.21,1113.38
239.27,1104.57
238.68,1101.15
232.36,1092.36
232.02,1102.6
235.02,1093.61
231.19,1080.66
227.26,1049.72
224.83,1046.88
229.34,1062.9
226.05,1049.27
227.8,1056.28
224.78,1048.98
228.62,1063.2
230.52,1073.36
233.75,1075.63
240.26,1092.44
244.97,1092.08
244.02,1081.16
241.6,1077.49
244.26,1082.22
241.73,1081.48
248.62,1116.89
250.92,1122.92
250.87,1122.8
252.45,1122.07
252.69,1125.78
245.84,1121.06
245,1125.34
244.25,1107.53
239.59,1098.44
242.73,1108.07
247.22,1112.84
245.04,1117.36
244.3,1102.89
240.14,1092.17
241.37,1072.14
241.76,1086.67
230.28,1064.53
230.27,1066.85
234.32,1093.85
245.62,1094.46
244.7,1095.61
240.88,1080.65
235.95,1077.23
235.74,1070.5
226.55,1062.92
218.94,1028.54
221.78,1028.09
220.59,1027.65
222.42,1031.1
227.25,1040.56
231.49,1071.1
236.06,1077.5
238.29,1075.1
239.59,1090.93
243.2,1095.57
244.71,1113.9
249.7,1122.79
251,1116.16
251.47,1115.98
247.84,1114.02
241.3,1091.21
246.99,1095
241.01,1082.65
239.94,1058.77
243.37,1062.75
243.68,1050.81
249.28,1065.84
249.61,1098.43
247.31,1098.82
243.1,1073.01
239.97,1087.3
246.12,1102.59
242.19,1074.27
240.79,1075.51
233.84,1067.42
240.12,1084.78
234.3,1067.26
242.29,1107.34
247.88,1119.57
254.74,1138.78
253.14,1136.52
254.63,1157.19
257.99,1170.04
255.76,1155.43
257.58,1156.39
256.73,1122.27
249.74,1127.04
254.12,1164.38
250.24,1169.24
263,1197.5
262.99,1188.58
265.3,1206.77
266.42,1193.3
265.78,1184.59
264.21,1209.92
272.21,1217.07
273.35,1207.87
275.72,1202.52
277.95,1207.16
276.81,1199.04
274.1,1192.06
281.22,1210.17
295.79,1210.77
294.73,1198.69
285.98,1195.94
283.39,1194.94
283.72,1187.47
281.38,1181.75
283.37,1188.23
284.45,1186.01
285.16,1178.71
282.24,1171.75
281.13,1173.75
281.22,1167.71
282.35,1167.58
279.23,1170.03
272.48,1172.7
278.24,1166.47
277.78,1157.25
282.83,1166.68
282.08,1166.13
283.87,1159.94
280.63,1150.83
283.06,1148.53
293.78,1151.71
286.84,1143.96
281.6,1140.22
279.65,1137.56
282.11,1138.4
280.39,1125.12
272.98,1119.12
270.91,1119.36
267.47,1117.01
264.34,1105.36
263.45,1103.1
263.3,1101.24
266.93,1095.89
271.23,1107.49
273.4,1110
270.23,1105.49
268.5,1099.03
270.73,1096.14
268.3,1079.13
266.22,1075.95
265.86,1067.1
266.77,1069.68
269.5,1060.06
265.98,1065.51
263.94,1064.12
268.23,1097.25
264.07,1100.67
267.21,1090.05
267.03,1073.89
268.98,1087.61
271.97,1096.93
270.36,1091.94
268.72,1095.8
273.02,1092.4
281.97,1115.49
291.43,1138.68
292.7,1147.95
290.45,1136.03
295.5,1147.72
291.66,1145.68
287.96,1137.31
298.74,1143.81
301.93,1145.96
295.7,1140.52
304.4,1136.27
312.62,1135.71
313.28,1132.66
313.16,1116.56
312.06,1126.6
308.94,1125.53
312.06,1128.55
310.52,1127.53
306.16,1121.08
301.45,1118.84
300.37,1114.51
298.68,1105.31
297.72,1097.86
297.92,1106.36
299.16,1108.61
296.35,1114.11
297.32,1107.84
297.04,1103.96
294.92,1098.69
293.46,1091.07
291.46,1103.04
291.82,1105.52
296.21,1100.43
294.23,1110.59
295.19,1109.03
293.77,1098.89
290.02,1091.07
285.71,1105.47
292.91,1106.49
290.96,1105.83
287.96,1094.86
284.46,1094.66
286.6,1106.44
288.04,1109.44
287.15,1109.22
287.21,1094.13
284.36,1087.59
284.5,1098.31
284.95,1096.04
281.08,1091.86
277.45,1072.31
273.59,1064.95
271.47,1047.3
270.13,1047.14
264.74,1040.92
268.27,1036.18
274.72,1065.41
271.23,1043.69
273.66,1061.51
275.21,1067.54
277.6,1080.36
277.35,1095.62
274.72,1080.96
274.68,1090.36
275.54,1098.64
276.07,1088.22
273.39,1094.67
266.61,1090.36
265.96,1078.68
261.93,1074.96
261.45,1071.63
258.07,1065.28
259.53,1060.03
249.25,1053.65
245.6,1042.02
243.58,1026.87
241.63,1029.71
246.25,1054.91
249.75,1061.02
249.52,1063.69
247.17,1045.38
246.9,1049.48
249.98,1062.56
250.14,1072.69
250.21,1066.35
243.63,1067.14
248.14,1066.6
245.04,1067.87
239.66,1053.99
237.3,1049.03
235.02,1040.15
234.96,1043.92
233.09,1032.99
229.3,1025.36
231.91,1018.67
